市町村コード,都道府県名,自治体名,測定日,大曲,神岡,西仙北,中仙,協和,南外,仙北,太田
5212,秋田県,大仙市,2016/3/6,54,35,33,36,47,61,31,32
5212,秋田県,大仙市,2016/3/7,47,29,26,30,32,58,27,25
5212,秋田県,大仙市,2016/3/8,38,23,22,26,30,50,22,21
5212,秋田県,大仙市,2016/3/9,37,21,19,22,20,47,19,18
5212,秋田県,大仙市,2016/3/10,36,19,16,20,19,42,16,16
5212,秋田県,大仙市,2016/3/11,44,24,13,23,21,49,23,17
5212,秋田県,大仙市,2016/3/12,38,21,11,22,18,53,20,14
5212,秋田県,大仙市,2016/3/13,33,18,8,17,18,48,15,11
5212,秋田県,大仙市,2016/3/14,28,13,6,10,17,42,10,8
5212,秋田県,大仙市,2016/3/15,26,8,2,5,16,37,4,3
5212,秋田県,大仙市,2016/3/16,23,5,0,2,14,32,1,1
5212,秋田県,大仙市,2016/3/17,20,0,0,0,9,28,0,0
5212,秋田県,大仙市,2016/3/18,14,0,0,0,0,21,0,0
5212,秋田県,大仙市,2016/3/19,6,0,0,0,0,17,0,0
5212,秋田県,大仙市,2016/3/20,1,0,0,0,0,14,0,0
5212,秋田県,大仙市,2016/3/21,0,0,0,0,0,9,0,0
5212,秋田県,大仙市,2016/3/22,0,0,0,1,0,5,0,1
5212,秋田県,大仙市,2016/3/23,0,0,0,0,0,2,0,0
5212,秋田県,大仙市,2016/3/24,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2016/3/25,4,2,2,1,4,5,0,1
5212,秋田県,大仙市,2016/3/26,0,0,0,0,2,0,0,0
5212,秋田県,大仙市,2016/3/27,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2016/3/28,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2016/3/29,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2016/3/30,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2016/3/31,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2016/4/1,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2016/4/2,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2016/4/3,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2016/4/4,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2016/4/5,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2016/4/6,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2016/4/7,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2016/4/8,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2016/4/9,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2016/4/10,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2016/4/11,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2016/4/12,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2016/4/13,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2016/4/14,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2016/4/15,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2016/4/16,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2016/4/17,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2016/4/18,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2016/4/19,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2016/4/20,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2016/4/21,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2016/4/22,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2016/4/23,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2016/4/24,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2016/4/25,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2016/4/26,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2016/4/27,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2016/4/28,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2016/4/29,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2016/4/30,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2016/11/1,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2016/11/2,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2016/11/3,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2016/11/4,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2016/11/5,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2016/11/6,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2016/11/7,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2016/11/8,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2016/11/9,0,0,1,0,3,0,0,1
5212,秋田県,大仙市,2016/11/10,2,1,6,8,7,2,4,17
5212,秋田県,大仙市,2016/11/11,0,0,3,3,6,0,0,6
5212,秋田県,大仙市,2016/11/12,0,0,0,0,2,0,0,0
5212,秋田県,大仙市,2016/11/13,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2016/11/14,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2016/11/15,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2016/11/16,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2016/11/17,0,0,1,1,0,0,0,0
5212,秋田県,大仙市,2016/11/18,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2016/11/19,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2016/11/20,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2016/11/21,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2016/11/22,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2016/11/23,0,0,0,0,0,1,0,0
5212,秋田県,大仙市,2016/11/24,0,1,1,1,2,3,0,0
5212,秋田県,大仙市,2016/11/25,1,1,3,2,1,1,1,0
5212,秋田県,大仙市,2016/11/26,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2016/11/27,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2016/11/28,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2016/11/29,1,0,0,1,3,0,0,0
5212,秋田県,大仙市,2016/11/30,1,1,0,0,4,4,0,0
5212,秋田県,大仙市,2016/12/1,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2016/12/2,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2016/12/3,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2016/12/4,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2016/12/5,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2016/12/6,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2016/12/7,9,6,7,12,8,7,8,10
5212,秋田県,大仙市,2016/12/8,6,3,9,5,10,2,5,7
5212,秋田県,大仙市,2016/12/9,0,1,1,1,8,0,0,3
5212,秋田県,大仙市,2016/12/10,1,3,5,0,3,5,0,0
5212,秋田県,大仙市,2016/12/11,23,15,18,15,18,23,38,18
5212,秋田県,大仙市,2016/12/12,34,20,20,16,15,38,30,14
5212,秋田県,大仙市,2016/12/13,20,8,14,12,13,26,17,4
5212,秋田県,大仙市,2016/12/14,12,3,6,0,8,18,0,0
5212,秋田県,大仙市,2016/12/15,11,4,12,5,13,19,5,7
5212,秋田県,大仙市,2016/12/16,24,20,31,23,29,39,23,23
5212,秋田県,大仙市,2016/12/17,58,40,46,42,42,50,52,48
5212,秋田県,大仙市,2016/12/18,52,26,39,37,38,48,50,40
5212,秋田県,大仙市,2016/12/19,32,10,26,18,20,34,25,18
5212,秋田県,大仙市,2016/12/20,26,5,20,12,18,28,18,14
5212,秋田県,大仙市,2016/12/21,19,4,14,8,15,23,13,11
5212,秋田県,大仙市,2016/12/22,12,3,12,6,8,20,11,8
5212,秋田県,大仙市,2016/12/23,8,1,7,0,0,18,5,0
5212,秋田県,大仙市,2016/12/24,5,3,3,0,0,15,0,0
5212,秋田県,大仙市,2016/12/25,3,2,0,0,0,13,0,0
5212,秋田県,大仙市,2016/12/26,2,1,0,0,0,12,0,0
5212,秋田県,大仙市,2016/12/27,0,0,0,0,0,10,0,0
5212,秋田県,大仙市,2016/12/28,0,0,0,0,0,9,0,0
5212,秋田県,大仙市,2016/12/29,1,0,1,4,5,8,0,0
5212,秋田県,大仙市,2016/12/30,13,18,12,15,9,16,10,19
5212,秋田県,大仙市,2016/12/31,19,21,18,14,8,17,12,20
5212,秋田県,大仙市,2017/1/1,10,12,11,8,6,9,8,15
5212,秋田県,大仙市,2017/1/2,8,9,8,5,4,7,4,13
5212,秋田県,大仙市,2017/1/3,4,4,6,2,2,6,4,5
5212,秋田県,大仙市,2017/1/4,7,8,13,7,6,12,10,12
5212,秋田県,大仙市,2017/1/5,7,5,13,4,13,14,8,9
5212,秋田県,大仙市,2017/1/6,6,4,12,3,14,13,5,8
5212,秋田県,大仙市,2017/1/7,3,4,10,1,10,10,6,8
5212,秋田県,大仙市,2017/1/8,3,3,8,0,7,9,0,7
5212,秋田県,大仙市,2017/1/9,1,2,6,0,5,7,0,4
5212,秋田県,大仙市,2017/1/10,1,1,5,0,3,5,0,4
5212,秋田県,大仙市,2017/1/11,19,15,21,17,14,15,18,20
5212,秋田県,大仙市,2017/1/12,43,39,31,36,31,25,35,50
5212,秋田県,大仙市,2017/1/13,76,75,43,83,40,48,74,90
5212,秋田県,大仙市,2017/1/14,78,82,48,85,46,54,70,90
5212,秋田県,大仙市,2017/1/15,87,90,54,88,50,59,80,85
5212,秋田県,大仙市,2017/1/16,89,92,59,90,60,60,85,80
5212,秋田県,大仙市,2017/1/17,75,79,51,81,50,46,80,63
5212,秋田県,大仙市,2017/1/18,77,84,54,76,49,49,70,60
5212,秋田県,大仙市,2017/1/19,67,69,48,66,45,42,70,60
5212,秋田県,大仙市,2017/1/20,65,61,44,54,39,39,50,48
5212,秋田県,大仙市,2017/1/21,58,55,42,44,34,39,40,48
5212,秋田県,大仙市,2017/1/22,52,54,40,34,33,44,45,46
5212,秋田県,大仙市,2017/1/23,62,62,57,42,53,50,55,56
5212,秋田県,大仙市,2017/1/24,74,73,64,53,65,60,73,65
5212,秋田県,大仙市,2017/1/25,93,87,72,56,66,74,95,63
5212,秋田県,大仙市,2017/1/26,91,84,68,58,67,70,90,65
5212,秋田県,大仙市,2017/1/27,72,69,58,46,55,60,60,51
5212,秋田県,大仙市,2017/1/28,64,57,60,45,48,50,50,46
5212,秋田県,大仙市,2017/1/29,62,54,50,44,44,46,46,44
5212,秋田県,大仙市,2017/1/30,58,50,42,36,40,43,40,42
5212,秋田県,大仙市,2017/1/31,56,49,43,35,35,45,43,40
5212,秋田県,大仙市,2017/2/1,64,53,48,44,42,47,50,46
5212,秋田県,大仙市,2017/2/2,67,63,53,50,45,52,55,50
5212,秋田県,大仙市,2017/2/3,86,74,61,52,52,60,73,52
5212,秋田県,大仙市,2017/2/4,75,64,60,47,52,54,60,49
5212,秋田県,大仙市,2017/2/5,65,60,50,42,43,48,50,45
5212,秋田県,大仙市,2017/2/6,63,54,48,38,40,45,45,39
5212,秋田県,大仙市,2017/2/7,64,55,54,38,40,48,50,40
5212,秋田県,大仙市,2017/2/8,79,68,62,48,53,62,65,50
5212,秋田県,大仙市,2017/2/9,85,73,68,53,58,66,60,50
5212,秋田県,大仙市,2017/2/10,76,64,64,47,48,68,60,43
5212,秋田県,大仙市,2017/2/11,78,69,75,64,57,68,65,59
5212,秋田県,大仙市,2017/2/12,96,92,82,81,70,74,67,74
5212,秋田県,大仙市,2017/2/13,80,70,75,66,60,70,65,60
5212,秋田県,大仙市,2017/2/14,75,67,70,58,55,68,60,53
5212,秋田県,大仙市,2017/2/15,74,66,64,56,50,68,60,50
5212,秋田県,大仙市,2017/2/16,72,63,64,53,50,63,55,49
5212,秋田県,大仙市,2017/2/17,71,60,60,50,45,62,55,46
5212,秋田県,大仙市,2017/2/18,71,60,62,51,45,60,54,46
5212,秋田県,大仙市,2017/2/19,80,64,68,65,50,68,60,67
5212,秋田県,大仙市,2017/2/20,85,78,79,72,60,78,65,67
5212,秋田県,大仙市,2017/2/21,79,62,72,58,52,68,60,50
5212,秋田県,大仙市,2017/2/22,81,60,68,56,50,67,55,50
5212,秋田県,大仙市,2017/2/23,77,59,65,54,48,64,53,49
5212,秋田県,大仙市,2017/2/24,88,72,73,66,50,73,65,62
5212,秋田県,大仙市,2017/2/25,90,69,71,70,55,74,63,71
5212,秋田県,大仙市,2017/2/26,83,63,67,65,52,70,62,62
5212,秋田県,大仙市,2017/2/27,80,57,64,61,50,69,60,57
5212,秋田県,大仙市,2017/2/28,78,54,64,58,50,67,53,56
5212,秋田県,大仙市,2017/3/1,77,51,63,56,48,62,51,54
5212,秋田県,大仙市,2017/3/2,75,47,62,54,47,60,50,51
5212,秋田県,大仙市,2017/3/3,72,45,58,52,45,59,49,48
5212,秋田県,大仙市,2017/3/4,75,46,61,55,45,64,50,51
5212,秋田県,大仙市,2017/3/5,72,45,59,56,44,59,50,51
5212,秋田県,大仙市,2017/3/6,71,43,57,52,43,57,45,48
5212,秋田県,大仙市,2017/3/7,70,42,58,53,42,56,43,47
5212,秋田県,大仙市,2017/3/8,91,50,61,65,59,68,60,66
5212,秋田県,大仙市,2017/3/9,88,50,66,73,60,64,60,70
5212,秋田県,大仙市,2017/3/10,80,50,60,71,48,62,55,73
5212,秋田県,大仙市,2017/3/11,78,48,58,62,45,60,43,60
5212,秋田県,大仙市,2017/3/12,72,46,56,57,43,59,40,56
5212,秋田県,大仙市,2017/3/13,69,43,55,54,40,57,38,54
5212,秋田県,大仙市,2017/3/14,68,40,50,52,35,55,32,50
5212,秋田県,大仙市,2017/3/15,67,38,48,51,34,54,25,50
5212,秋田県,大仙市,2017/3/16,66,35,47,49,32,53,22,48
5212,秋田県,大仙市,2017/3/17,63,32,44,46,28,50,20,45
5212,秋田県,大仙市,2017/3/18,60,30,41,40,27,45,20,42
5212,秋田県,大仙市,2017/3/19,59,28,38,36,23,43,20,38
5212,秋田県,大仙市,2017/3/20,59,25,36,33,15,41,10,35
5212,秋田県,大仙市,2017/3/21,57,22,35,27,12,38,0,30
5212,秋田県,大仙市,2017/3/22,45,20,29,24,5,36,0,27
5212,秋田県,大仙市,2017/3/23,40,17,27,19,0,28,0,24
5212,秋田県,大仙市,2017/3/24,38,16,24,20,3,27,1,23
5212,秋田県,大仙市,2017/3/25,36,14,20,18,0,23,0,21
5212,秋田県,大仙市,2017/3/26,30,12,15,17,0,17,0,17
5212,秋田県,大仙市,2017/3/27,24,10,7,6,0,10,0,10
5212,秋田県,大仙市,2017/3/28,20,8,3,4,1,7,0,7
5212,秋田県,大仙市,2017/3/29,17,7,0,2,0,3,0,4
5212,秋田県,大仙市,2017/3/30,14,5,0,0,0,1,0,2
5212,秋田県,大仙市,2017/3/31,10,3,0,0,0,0,0,0
5212,秋田県,大仙市,2017/4/1,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2017/4/2,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2017/4/3,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2017/4/4,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2017/4/5,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2017/4/6,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2017/4/7,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2017/4/8,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2017/4/9,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2017/4/10,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2017/4/11,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2017/4/12,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2017/4/13,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2017/4/14,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2017/4/15,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2017/4/16,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2017/4/17,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2017/4/18,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2017/4/19,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2017/4/20,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2017/4/21,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2017/4/22,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2017/4/23,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2017/4/24,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2017/4/25,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2017/4/26,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2017/4/27,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2017/4/28,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2017/4/29,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2017/4/30,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2017/11/1,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2017/11/2,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2017/11/3,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2017/11/4,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2017/11/5,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2017/11/6,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2017/11/7,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2017/11/8,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2017/11/9,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2017/11/10,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2017/11/11,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2017/11/12,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2017/11/13,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2017/11/14,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2017/11/15,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2017/11/16,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2017/11/17,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2017/11/18,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2017/11/19,0,2,2,4,4,0,2,5
5212,秋田県,大仙市,2017/11/20,15,11,9,23,13,19,25,40
5212,秋田県,大仙市,2017/11/21,23,6,13,24,20,20,25,28
5212,秋田県,大仙市,2017/11/22,18,4,8,15,15,16,20,16
5212,秋田県,大仙市,2017/11/23,10,2,5,5,5,5,7,8
5212,秋田県,大仙市,2017/11/24,14,6,15,7,9,14,13,11
5212,秋田県,大仙市,2017/11/25,30,15,24,21,20,23,25,21
5212,秋田県,大仙市,2017/11/26,25,12,18,15,10,10,17,20
5212,秋田県,大仙市,2017/11/27,15,10,15,8,4,11,17,12
5212,秋田県,大仙市,2017/11/28,10,8,13,7,2,8,17,10
5212,秋田県,大仙市,2017/11/29,8,6,11,6,0,5,12,8
5212,秋田県,大仙市,2017/11/30,5,2,6,5,0,3,9,5
5212,秋田県,大仙市,2017/12/1,13,7,8,8,6,8,13,8
5212,秋田県,大仙市,2017/12/2,2,23,17,18,8,31,30,23
5212,秋田県,大仙市,2017/12/3,19,14,13,12,0,14,22,13
5212,秋田県,大仙市,2017/12/4,13,4,8,6,0,8,9,4
5212,秋田県,大仙市,2017/12/5,2,3,4,2,0,4,3,2
5212,秋田県,大仙市,2017/12/6,8,6,7,1,5,14,3,2
5212,秋田県,大仙市,2017/12/7,25,25,15,12,9,40,23,10
5212,秋田県,大仙市,2017/12/8,2,8,4,2,0,12,8,2
5212,秋田県,大仙市,2017/12/9,3,6,8,4,3,8,6,2
5212,秋田県,大仙市,2017/12/10,9,3,12,4,1,13,12,10
5212,秋田県,大仙市,2017/12/11,3,0,5,1,0,8,2,3
5212,秋田県,大仙市,2017/12/12,16,16,15,12,12,17,15,16
5212,秋田県,大仙市,2017/12/13,27,25,18,23,17,23,16,22
5212,秋田県,大仙市,2017/12/14,22,36,29,35,30,29,27,35
5212,秋田県,大仙市,2017/12/15,15,25,29,30,26,24,20,28
5212,秋田県,大仙市,2017/12/16,12,15,18,21,25,13,15,25
5212,秋田県,大仙市,2017/12/17,11,16,16,18,24,21,10,23
5212,秋田県,大仙市,2017/12/18,22,24,22,21,25,28,24,22
5212,秋田県,大仙市,2017/12/19,23,21,24,24,21,29,24,21
5212,秋田県,大仙市,2017/12/20,20,30,28,32,33,35,31,34
5212,秋田県,大仙市,2017/12/21,41,32,36,37,35,41,33,39
5212,秋田県,大仙市,2017/12/22,30,29,21,33,34,36,30,29
5212,秋田県,大仙市,2017/12/23,24,26,20,22,26,25,20,22
5212,秋田県,大仙市,2017/12/24,16,20,20,19,24,22,12,20
5212,秋田県,大仙市,2017/12/25,13,15,20,15,19,20,12,15
5212,秋田県,大仙市,2017/12/26,20,23,25,25,27,30,23,30
5212,秋田県,大仙市,2017/12/27,41,47,32,40,28,45,34,44
5212,秋田県,大仙市,2017/12/28,54,56,35,47,35,58,46,56
5212,秋田県,大仙市,2017/12/29,62,60,42,65,44,68,50,70
5212,秋田県,大仙市,2017/12/30,67,67,50,68,46,62,54,72
5212,秋田県,大仙市,2017/12/31,59,59,48,63,45,59,48,70
5212,秋田県,大仙市,2018/1/1,52,41,44,58,37,49,36,64
5212,秋田県,大仙市,2018/1/2,40,33,29,48,33,50,25,60
5212,秋田県,大仙市,2018/1/3,48,44,40,52,43,58,37,50
5212,秋田県,大仙市,2018/1/4,54,47,50,58,45,57,45,55
5212,秋田県,大仙市,2018/1/5,48,40,46,49,41,54,43,44
5212,秋田県,大仙市,2018/1/6,51,42,45,46,42,54,43,49
5212,秋田県,大仙市,2018/1/7,59,51,60,65,59,60,52,70
5212,秋田県,大仙市,2018/1/8,50,42,55,56,54,58,46,60
5212,秋田県,大仙市,2018/1/9,44,35,48,48,42,49,42,52
5212,秋田県,大仙市,2018/1/10,41,32,40,41,37,47,38,44
5212,秋田県,大仙市,2018/1/11,39,46,51,47,46,58,48,54
5212,秋田県,大仙市,2018/1/12,51,45,49,44,45,54,40,49
5212,秋田県,大仙市,2018/1/13,52,47,45,47,45,56,43,51
5212,秋田県,大仙市,2018/1/14,50,45,50,45,52,57,41,48
5212,秋田県,大仙市,2018/1/15,47,42,48,44,45,57,39,46
5212,秋田県,大仙市,2018/1/16,41,40,39,44,42,47,32,46
5212,秋田県,大仙市,2018/1/17,39,37,38,41,37,45,30,43
5212,秋田県,大仙市,2018/1/18,36,33,36,38,35,42,26,39
5212,秋田県,大仙市,2018/1/19,34,29,36,37,35,40,23,36
5212,秋田県,大仙市,2018/1/20,33,28,36,36,34,38,20,36
5212,秋田県,大仙市,2018/1/21,34,30,37,38,40,38,22,39
5212,秋田県,大仙市,2018/1/22,48,40,42,40,42,54,28,40
5212,秋田県,大仙市,2018/1/23,44,40,43,39,37,55,30,39
5212,秋田県,大仙市,2018/1/24,76,69,71,52,58,91,64,54
5212,秋田県,大仙市,2018/1/25,87,102,74,80,64,95,80,81
5212,秋田県,大仙市,2018/1/26,93,110,79,86,70,99,86,90
5212,秋田県,大仙市,2018/1/27,112,110,100,95,85,107,110,99
5212,秋田県,大仙市,2018/1/28,112,102,90,97,81,109,100,99
5212,秋田県,大仙市,2018/1/29,116,101,100,92,82,123,92,96
5212,秋田県,大仙市,2018/1/30,123,105,105,104,90,125,108,108
5212,秋田県,大仙市,2018/1/31,129,116,111,112,91,122,115,118
5212,秋田県,大仙市,2018/2/1,120,102,98,99,82,113,105,106
5212,秋田県,大仙市,2018/2/2,110,93,85,91,76,103,100,94
5212,秋田県,大仙市,2018/2/3,108,89,84,87,67,97,95,92
5212,秋田県,大仙市,2018/2/4,102,89,75,82,68,92,90,84
5212,秋田県,大仙市,2018/2/5,106,87,67,89,76,97,88,91
5212,秋田県,大仙市,2018/2/6,129,103,81,110,73,112,112,115
5212,秋田県,大仙市,2018/2/7,128,100,90,104,75,113,108,113
5212,秋田県,大仙市,2018/2/8,129,105,101,107,90,117,110,113
5212,秋田県,大仙市,2018/2/9,121,95,96,105,81,107,106,110
5212,秋田県,大仙市,2018/2/10,119,94,94,100,78,104,101,102
5212,秋田県,大仙市,2018/2/11,86,82,86,87,73,92,92,90
5212,秋田県,大仙市,2018/2/12,120,121,112,105,90,135,118,114
5212,秋田県,大仙市,2018/2/13,149,138,113,120,99,142,148,135
5212,秋田県,大仙市,2018/2/14,154,130,110,128,102,132,143,146
5212,秋田県,大仙市,2018/2/15,132,110,104,126,95,127,126,121
5212,秋田県,大仙市,2018/2/16,139,113,106,132,97,131,130,138
5212,秋田県,大仙市,2018/2/17,143,119,107,133,100,132,132,142
5212,秋田県,大仙市,2018/2/18,154,126,110,130,100,135,130,135
5212,秋田県,大仙市,2018/2/19,175,144,127,146,115,156,150,151
5212,秋田県,大仙市,2018/2/20,178,137,113,138,113,150,145,138
5212,秋田県,大仙市,2018/2/21,170,131,121,130,112,151,138,140
5212,秋田県,大仙市,2018/2/22,165,128,114,132,105,144,135,146
5212,秋田県,大仙市,2018/2/23,155,122,114,122,104,135,131,135
5212,秋田県,大仙市,2018/2/24,165,131,124,131,110,146,137,149
5212,秋田県,大仙市,2018/2/25,163,130,122,129,115,150,134,137
5212,秋田県,大仙市,2018/2/26,167,129,122,128,113,147,136,136
5212,秋田県,大仙市,2018/2/27,154,120,115,126,110,135,130,132
5212,秋田県,大仙市,2018/2/28,155,122,116,124,110,137,130,134
5212,秋田県,大仙市,2018/3/1,147,110,110,115,98,127,118,121
5212,秋田県,大仙市,2018/3/2,136,100,99,106,85,111,100,111
5212,秋田県,大仙市,2018/3/3,136,96,100,110,86,105,95,112
5212,秋田県,大仙市,2018/3/4,133,92,97,106,82,100,103,107
5212,秋田県,大仙市,2018/3/5,128,88,94,103,78,100,92,106
5212,秋田県,大仙市,2018/3/6,127,87,90,103,76,97,88,106
5212,秋田県,大仙市,2018/3/7,125,87,91,103,75,97,87,105
5212,秋田県,大仙市,2018/3/8,122,86,90,101,75,96,85,104
5212,秋田県,大仙市,2018/3/9,118,84,86,90,59,88,75,93
5212,秋田県,大仙市,2018/3/10,115,82,80,85,58,84,65,89
5212,秋田県,大仙市,2018/3/11,113,80,76,82,50,80,60,87
5212,秋田県,大仙市,2018/3/12,111,81,75,86,54,83,56,89
5212,秋田県,大仙市,2018/3/13,110,77,71,80,50,78,52,83
5212,秋田県,大仙市,2018/3/14,105,75,65,77,45,73,48,81
5212,秋田県,大仙市,2018/3/15,98,73,60,74,42,68,40,78
5212,秋田県,大仙市,2018/3/16,94,63,45,66,32,59,26,69
5212,秋田県,大仙市,2018/3/17,88,55,43,64,29,52,20,65
5212,秋田県,大仙市,2018/3/18,82,47,41,61,25,45,15,62
5212,秋田県,大仙市,2018/3/19,80,40,39,57,20,40,12,60
5212,秋田県,大仙市,2018/3/20,76,37,35,50,15,39,8,54
5212,秋田県,大仙市,2018/3/21,70,35,32,44,12,38,0,50
5212,秋田県,大仙市,2018/3/22,68,32,30,42,10,38,0,46
5212,秋田県,大仙市,2018/3/23,65,31,27,40,6,38,0,47
5212,秋田県,大仙市,2018/3/24,62,28,27,38,4,35,0,44
5212,秋田県,大仙市,2018/3/25,57,27,23,33,2,33,0,40
5212,秋田県,大仙市,2018/3/26,54,23,18,27,0,32,0,34
5212,秋田県,大仙市,2018/3/27,41,20,15,20,0,30,0,30
5212,秋田県,大仙市,2018/3/28,28,12,7,17,0,27,0,23
5212,秋田県,大仙市,2018/3/29,27,9,3,4,0,20,0,22
5212,秋田県,大仙市,2018/3/30,26,5,0,0,0,18,0,14
